table;question;ex_correct;correct_index;correct_any;agg_wrong;sel_wrong;conds_wrong
1-27862483-3;What was the PAC-10 record of the game played on April 20?;1.0;1.0;1.0;0.0;0.0;0.0
1-27862483-3;How many different numbers are there for the game played on April 23?;1.0;1.0;1.0;0.0;0.0;0.0
1-27846651-1;"Who directed ""running the gauntlet""?";1.0;1.0;1.0;0.0;0.0;0.0
1-27846651-1;Wat episode number had 5.46 million viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-27846651-1;What episode in the series had 5.24 million viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-27846651-1;Who wrote the episode that had 5.93 million viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-27846651-1;"Who wrote ""what you mean by home""?";1.0;1.0;1.0;0.0;0.0;0.0
1-27877656-8;In what edition was the opponent team Zimbabwe? ;1.0;1.0;1.0;0.0;0.0;0.0
1-27877656-8;What was the outcome in the 2010 Europe/Africa Group IIB edition? ;1.0;1.0;1.0;0.0;0.0;0.0
1-27882867-8;What was the team's record against philadelphia?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-4;What day did they play the phoenix suns?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-4;Who had the high point total when they were 8-5?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-4;Who had the high assist total when the team was 0-1?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-6;Who had highest points during game against the Utah Jazz?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-6;What location with it's corresponding attendance was the game against Utah Jazz?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-9;What were the scores of the games with a record of 47-34?;1.0;1.0;1.0;0.0;0.0;0.0
1-27902171-9;Who performed the most rebounds on games against the Minnesota Timberwolves?;1.0;1.0;1.0;0.0;0.0;0.0
1-27913160-3;Who manufactured the car driven by Will Power and Scott Dixon had the most laps?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27913160-3;Who had the pole position in Detroit?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27913160-3;Who was the driver in round 4?;1.0;1.0;1.0;0.0;0.0;0.0
1-27913160-3;Who had the pole position in Milwaukee?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27913160-3;Who was the driver in round 8?;1.0;1.0;1.0;0.0;0.0;0.0
1-27913160-3;What race did Simon Pagenaud have the most laps in?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2791668-1;what is the name of the episode whose director is Michael Pressman and the number of that episode in that season is less than 10.0? ;0.0;-1.0;0.0;0.0;1.0;1.0
1-2791668-1;how many millions of North American people saw the episode whose director was Ed Sherin? ;1.0;1.0;1.0;0.0;0.0;0.0
1-2791668-1;what is the name of the episode whose writer is philippe browning?;1.0;1.0;1.0;0.0;0.0;0.0
1-2791668-1;how many premieres had the episode that had 12.68 millions of north american viewers? ;0.0;-1.0;0.0;0.0;1.0;0.0
1-2791668-1;how many episodes in the series had as a production code 16016? ;0.0;-1.0;0.0;0.0;1.0;1.0
1-27940569-1;What car make was sponsored by Aflac?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27940569-1;How many points and bonuses did Kurt Busch get?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27940569-1;What make was the car driven by Jeff Gordon?;0.0;-1.0;0.0;0.0;1.0;1.0
1-27940569-1;What was the greatest number of laps run?;1.0;1.0;1.0;0.0;0.0;0.0
1-27946889-2;What is the represent province for the contestant whose hometown is Woerden? ;1.0;1.0;1.0;0.0;0.0;0.0
1-27946889-2;How many contestants are 1.80 mtr. in height? ;1.0;1.0;1.0;0.0;0.0;0.0
1-27987623-3;Which episode had viewership of 0.296 million?;1.0;1.0;1.0;0.0;0.0;0.0
1-27987623-3;How many timeslots had viewers of 0.238 million?;1.0;1.0;1.0;0.0;0.0;0.0
1-27987623-3;Which episode was #1 in the order?;1.0;1.0;1.0;0.0;0.0;0.0
1-2801442-1;What's the density in the district with 2320529 citizens in 2011?;1.0;1.0;1.0;0.0;0.0;0.0
1-2801442-1;What's the code of the district in which 312520 people lived in 2011?;1.0;1.0;1.0;0.0;0.0;0.0
1-2801442-1;What's the code of the district with 800.5 people per km2?;0.0;-1.0;0.0;0.0;1.0;0.0
1-2801442-1;How many people lived in the district with a code GP in 2011?;0.0;-1.0;0.0;1.0;1.0;1.0
1-2801442-1;How many people lived in the district whose headquarters is in Bhubaneswar in 2001?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2801442-1;How big (in km2) is the district with a code BW?;1.0;1.0;1.0;0.0;0.0;0.0
1-28014096-1;What is the number of this season's episode that had the production code 2t6206?;1.0;1.0;1.0;0.0;0.0;0.0
1-28019988-5;What episode number of the series had a production code of bdf409?;1.0;1.0;1.0;0.0;0.0;0.0
1-28019988-5;What episode number of the season was written by Tom Garrigus and had 2.31 million u.s. viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-28019988-5;What is the highest numbered episode in the series?;1.0;1.0;1.0;0.0;0.0;0.0
1-28019988-5;What episode number in the series had a production code of bdf405?;1.0;1.0;1.0;0.0;0.0;0.0
1-28035004-1;Who is the operator when Roe was the bodybuilder?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28035004-1;What is the variant when Alexander was the bodybuilder?;1.0;1.0;1.0;0.0;0.0;0.0
1-28035004-1;Who was the bodybuilder when Coventry was operating?;1.0;1.0;1.0;0.0;0.0;0.0
1-28035004-1;How many different variants are there for Northern Counties bodybuilder?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28035004-1;Who is the operator when willowbrook was the bodybuilder?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-3;How many teams had a point margin of 48?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-3;How many teams eliminated béziers from competition?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-3;Who was eliminated from the competition when pau proceed to the quarter final?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-3;Who was eliminated from the competition when connacht to the quarter final?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28068063-3;Who proceeded to the quarter final when the london irish were eliminated from competition?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-2;What was the aggregate score for the match won by Brive?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-2;What was the match points score for the match won by Connacht?;1.0;1.0;1.0;0.0;0.0;0.0
1-28068063-2;What was the aggregate score for the match won by Viadana?;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the cfl team for patrice denis;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the cfl team for robert beveridge;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the college for dl;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the number of colleges for jerome pathon;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the number of cfl teams for jeff traversy;1.0;1.0;1.0;0.0;0.0;0.0
1-28059992-2;Name the position for british columbia;1.0;1.0;1.0;0.0;0.0;0.0
1-28089666-1;"What episode in the series is ""teased""?";1.0;1.0;1.0;0.0;0.0;0.0
1-28089666-1;"What date did ""sympathy"" originally air?";1.0;1.0;1.0;0.0;0.0;0.0
1-28089666-1;What original air date was the episode with production code of 5.05?;1.0;1.0;1.0;0.0;0.0;0.0
1-28089666-1;Who wrote episode with production code 1.01?;1.0;1.0;1.0;0.0;0.0;0.0
1-28140588-1;What is the title when the director is Maynard C. Virgil i ?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28140588-1;"Who is the director when the title is listed as ""all guts, no glory""?";1.0;1.0;1.0;0.0;0.0;0.0
1-28140588-1;Who is the director when the production code is 60034?;1.0;1.0;1.0;0.0;0.0;0.0
1-28140584-1;"What number episode in the series was titled ""Best Laid Plans""?";1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-5;"What episode number in the series is ""the drum major""?";1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-5;What is the name of the episode with 418 as the production code?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-5;What episoe number in the season originally aired on February 11, 1988?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-5;What episode number in the series is also number 17 in the season?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-5;What is the production code for episode 96 in the series?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-7;What is the production code that was written by matt robinson?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-7;Which title has 147 as no. in series?;1.0;1.0;1.0;0.0;0.0;0.0
1-2818164-7;What is the original air date the was written by mark st. germain and direct by jay sandrich?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28190363-1;What are the networks whose version of the show includes the judges batuhan zeynioğlu piatti murat bozok erol kaynar?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28190363-1;How many networks are there that include the judges pete goffe-wood andrew atkinson benny masekwameng?;1.0;1.0;1.0;0.0;0.0;0.0
1-28190363-1;How many networks are there whose version of the shows includes judges tba and the presenter is Arbana Osmani?;1.0;1.0;1.0;0.0;0.0;0.0
1-28190363-1;How many sets of presenters are there for the version of the show named Celebrity Masterchef?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28188239-1;Who is the incumbent of district pa-8?;1.0;1.0;1.0;0.0;0.0;0.0
1-28188239-1;How many incumbents are in district la-1?;1.0;1.0;1.0;0.0;0.0;0.0
1-28194879-1;Who directed the episode whose production code is pabf05?;1.0;1.0;1.0;0.0;0.0;0.0
1-28194879-1;What is the last number in season of the episodes written by Dan Vebber?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28194879-1;What is the number in season of the episode whose production code is pabf05?;1.0;1.0;1.0;0.0;0.0;0.0
1-28211213-1;When were the Spartans founded?;1.0;1.0;1.0;0.0;0.0;0.0
1-28211213-1;How many affiliations does the University of Toledo have?;1.0;1.0;1.0;0.0;0.0;0.0
1-28211213-1;What is the affiliation of Davenport University?;1.0;1.0;1.0;0.0;0.0;0.0
1-282413-3;What is the highest 2001 population when the ethnic group is white: british?;1.0;1.0;1.0;0.0;0.0;0.0
1-282413-3;What is the ethnic group when the 2011 % is 2.0?;1.0;1.0;1.0;0.0;0.0;0.0
1-282413-3;How many times is the ethnic group other: total?;0.0;-1.0;0.0;0.0;1.0;1.0
1-282413-3;How many times is the 2001 population 237810?;1.0;1.0;1.0;0.0;0.0;0.0
1-282413-3;What is the highest 2011 population when the ethnic group is asian or asian british: asian other?;1.0;1.0;1.0;0.0;0.0;0.0
1-28253870-1;Name the affiliation for 27209 enrollment;1.0;1.0;1.0;0.0;0.0;0.0
1-28253870-1;Name the least founded;1.0;1.0;1.0;0.0;0.0;0.0
1-28253870-1;Name the founded for florida state university;1.0;1.0;1.0;0.0;0.0;0.0
1-28253870-1;Name the location for yellow jackets;1.0;1.0;1.0;0.0;0.0;0.0
1-2840500-6;How many college teams have a player with a nationality of Russia?;1.0;1.0;1.0;0.0;0.0;0.0
1-2840500-6;Which pick did Michel Larocque receive?;1.0;1.0;1.0;0.0;0.0;0.0
1-2840500-6;Which team picked Blaine Russell?;1.0;1.0;1.0;0.0;0.0;0.0
1-2841865-2;How many entries for district home are listed for the 87th congress?;0.0;10.0;1.0;0.0;0.0;0.0
1-2841865-2;What time span is listed under years for the 96th congres?;0.0;-1.0;0.0;0.0;1.0;0.0
1-2841865-2;What party is listed for the Representative under the 85th congress?;1.0;1.0;1.0;0.0;0.0;0.0
1-2841865-2;How many entries are listed for party during the 69th congress?;0.0;10.0;1.0;0.0;0.0;0.0
1-2841865-2;What frame of time is listed under years during the 72nd congress?;0.0;-1.0;0.0;0.0;1.0;0.0
1-2841865-2;What name is listed under representative for the 112th congress?;0.0;-1.0;0.0;0.0;1.0;0.0
1-28457809-3;What is the value of the runner up column for the Alberta province?;1.0;1.0;1.0;0.0;0.0;0.0
1-28457809-3;What year was Ontario's first LLCR?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2847477-2;What is the pinyin name for the english name xin county?;1.0;1.0;1.0;0.0;0.0;0.0
1-2847477-2;What is the area of 罗山县?;0.0;-1.0;0.0;0.0;1.0;0.0
1-2847477-2;What is the English name of gùshǐ xiàn?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2847477-2;How many simplified names are there for xin county?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2847477-2;What is the density of the place with an area of 1512?;1.0;1.0;1.0;0.0;0.0;0.0
1-2847477-2;What is the area of xin county?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2850912-4;How many positions are associated with the St. Louis Blues?;1.0;1.0;1.0;0.0;0.0;0.0
1-2850912-4;Which junior team is associated with an NHL pick by the Buffalo Sabres?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2850912-4;Which position was selected for by the Toronto Maple Leafs?;1.0;1.0;1.0;0.0;0.0;0.0
1-2850912-6;How many different college/junior/club teams had player John Dzikowski?;1.0;1.0;1.0;0.0;0.0;0.0
1-2850912-6;What pick was Greg Strome?;1.0;1.0;1.0;0.0;0.0;0.0
1-28523-2;What is the gender of the  cunningham hill infant school?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28523-2;What is the gender with a age range of 3-11 at the st adrian roman catholic primary school?;1.0;1.0;1.0;0.0;0.0;0.0
1-28523-2;Which school has a website of http://www.sjfisher.herts.sch.uk/?;1.0;1.0;1.0;0.0;0.0;0.0
1-28523-2;What is the website of the cunningham hill infant school?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28523-2;Where is the cunningham hill infant school located?;1.0;1.0;1.0;0.0;0.0;0.0
1-28523-2;How many schools have a website of http://www.camp.herts.sch.uk/?;1.0;1.0;1.0;0.0;0.0;0.0
1-28540428-3;Name the event 3 deadlift for hennie jordan;0.0;-1.0;0.0;0.0;1.0;1.0
1-28547289-1;How many rebounds per game did Andrej Džaković average when playing 35  minutes per game?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28601467-1;What are all the winning records when the result is Scotland won on points table and the Runner-Up result is [[|]] 4 points?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28601467-1;What is the runner-up record where winner record is Ireland 59 points?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28601467-1;Which nation hosted the competition in 2004?;1.0;1.0;1.0;0.0;0.0;0.0
1-28601467-1;What was the final venue whene England hasted the competition and the runner-up record is [[|]] 4 points and the winner record is [[|]] 6 points?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28601467-1;What is the most recent year in which the winner record is Ireland 4 points?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2861364-1;under which president was gunther volz executed?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2861364-1;who was executed during president charles de gaulle's reign for thr crime of child murder after rape?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2861364-1;where was mazouz ghaouti executed?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2861364-1;for what crime was gunther volz executed at metz?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28621502-1;How many of Asian release statuses does Uno HD have?;1.0;1.0;1.0;0.0;0.0;0.0
1-28621502-1;Which titles have been published by Gamehouse Live?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28654454-5;What was pinky's bmi at the reunion?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28654454-5;What was miles's bmi att the reunion?;0.0;-1.0;0.0;1.0;1.0;1.0
1-28654454-5;How many lbs were lost at the reunion by the contestant whose finale weight was 151.4?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28654454-5;How many contestants had a starting bmi of 33.1?;1.0;1.0;1.0;0.0;0.0;0.0
1-28654454-5;What is the reunion weight of the contestant that lost 52 lbs at the reunion?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28654454-5;What is the reunion weight of the contestant who lost 74.4 lbs at the finale?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28628309-8;Who is the team when the category is blocks per game?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-8;What is the listed in games played when the player is jimmy alapag?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-8;What is the team when player is listed as Ronjay Buenafe?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-8;What is the name of the player when the category is listed as field goal percentage?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-8;What is the games played when the category is points per game?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-9;Who is the player when the category is steals per game?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-9;What are the names of the categories when the player is olsen racela?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-9;How many times is a total listed when the player is Jay Washington?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-9;What is the total listed when the average is 0.667 and the category is 3-pt field goal percentage?;1.0;1.0;1.0;0.0;0.0;0.0
1-28628309-9;What is the name of the player when the category is 3-pt field goal percentage?;1.0;1.0;1.0;0.0;0.0;0.0
1-2866514-1;What are the titles of episodes with 5.66 million US viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-2866514-1;What are the titles of episodes directed by whitney ransick?;1.0;1.0;1.0;0.0;0.0;0.0
1-2866514-1;Who wrote the episode with 3.96 million US viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-28677723-8;What was the maximum value that Christer Tornell gave when Trine Dehli Cleve gave a 9?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28693349-2;How many points per game did Jack Williams score?;0.0;-1.0;0.0;1.0;1.0;1.0
1-28693349-2;How many games did Robert Peare play?;1.0;1.0;1.0;0.0;0.0;0.0
1-28693349-2;How many free throws did Charles Pearman score?;0.0;-1.0;0.0;1.0;1.0;1.0
1-28693349-2;How many points per game did Benjamin Weiss score?;1.0;1.0;1.0;0.0;0.0;0.0
1-28693349-2;How many points per game did the person who played in 15 games and made 0 free throws score?;1.0;1.0;1.0;0.0;0.0;0.0
1-2869837-1;How many shared titles does the club whose last final was 2012 have?;0.0;-1.0;0.0;0.0;1.0;1.0
1-2869837-1;What was the year of the last final for the club whose last title was 1990?;1.0;1.0;1.0;0.0;0.0;0.0
1-2869837-1;What is the minimum number of shared titles for the club whose last final was in 2006?;1.0;1.0;1.0;0.0;0.0;0.0
1-2869837-1;What is the latest year of last final for the club whose last title was in 1994?;1.0;1.0;1.0;0.0;0.0;0.0
1-2869837-1;What are the number of runners up for Royal School Dungannon?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28715942-5;What is the track whent the vocal percussionist is unknown?;0.0;-1.0;0.0;0.0;1.0;0.0
1-28715942-5;Who is the arranger when the vocal percussionist is Alexei Kalveks and Dave Brennan?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28715942-5;What is the original artist when the vocal percussionist is Alexei Kalveks?;1.0;1.0;1.0;0.0;0.0;0.0
1-28741-1;How many km 2 does the area with nominal GDP and 16,852,000,000 in usd(2012) cover?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28741-1;How few km 2 does the  area with Nay Pyi Taw as capital cover?;1.0;1.0;1.0;0.0;0.0;0.0
1-28741-1;How many HDI (2012) does the area with nominal GDP and 14,246,000,000 USD (2012) have?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28741-1;What is the 2012 population of Indonesia?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28741-1;What is the HDI 2012) of the area with nominal GDP per capita and $849 USD(2012)?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28741-1;What are the numbers for GDP (nominal) per capita and USD (2012) of the area with Phnom Penh as capital?;0.0;-1.0;0.0;1.0;1.0;1.0
1-28750142-1;What is the distance of jockey Jason Titley?;1.0;1.0;1.0;0.0;0.0;0.0
1-28750142-1;What is the name of the jockey for Pink Gin?;1.0;1.0;1.0;0.0;0.0;0.0
1-28768469-10;The location attendance is ford center 17,021 on what dates?;1.0;1.0;1.0;0.0;0.0;0.0
1-28768469-10;In game 73, what were the total number of high assists?;1.0;1.0;1.0;0.0;0.0;0.0
1-28768469-2;What is the location for the game on October 20 with it's corresponding attendance?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28785738-1;Who directed episode 11 of the season?;1.0;1.0;1.0;0.0;0.0;0.0
1-28798161-2;Which player has a 50 of 2?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28798161-2;How many 100 for the player with 3 50s?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28798161-2;What is the average for the player from Lancashire 1 100?;0.0;-1.0;0.0;0.0;1.0;1.0
1-28802668-3;How many episode titles does episode 19 in the season have?;1.0;1.0;1.0;0.0;0.0;0.0
1-28802668-3;"How many people watched ""it's better to burn out than fae away""?";0.0;-1.0;0.0;0.0;1.0;1.0
1-28802668-3;How many different title names had 358,000 viewers?;1.0;1.0;1.0;0.0;0.0;0.0
1-28798161-3;if the bbi is 4/39 what is the average;0.0;-1.0;0.0;0.0;1.0;0.0
1-28798161-3;if the economy is 3.63 what is the bbi;1.0;1.0;1.0;0.0;0.0;0.0
1-28798161-3;in the leage what was the minimum 4wi;0.0;-1.0;0.0;1.0;1.0;1.0
